Date,Price,Volume
2022-05-02,14.98,684752562.85
2022-05-03,14.73,492425637.84
2022-05-04,16.31,747195892.56
2022-05-05,14.58,953754626.44
2022-05-06,14.31,868156078.49
2022-05-07,13.78,593983000.52
2022-05-08,13.25,758610863.15
2022-05-09,10.77,1529550073.90
2022-05-10,11.36,1771556666.77
2022-05-11,8.96,2370958312.84
2022-05-12,8.75,1718065654.63
2022-05-13,10.49,1860790599.69
2022-05-14,11.35,1414801522.21
2022-05-15,11.80,972329754.64
2022-05-16,10.62,900666870.47
2022-05-17,11.03,763521914.82
2022-05-18,9.51,877968842.62
2022-05-19,10.04,853915373.78
2022-05-20,9.68,640193446.02
2022-05-21,9.99,423592840.16
2022-05-22,10.19,478292425.95
2022-05-23,9.89,865694285.94
2022-05-24,10.18,662049563.50
2022-05-25,9.87,575708120.25
2022-05-26,9.18,871673940.47
2022-05-27,9.13,1254089101.37
2022-05-28,9.67,592729298.27
2022-05-29,9.98,575259942.20
2022-05-30,10.45,736851354.34
2022-05-31,10.37,666603022.01
2022-06-01,9.47,699424637.18
2022-06-02,9.90,506177410.05
2022-06-03,9.38,414732607.03
2022-06-04,9.43,281076247.60
2022-06-05,9.34,236104496.31
2022-06-06,9.49,413763076.46
2022-06-07,9.23,446295667.04
2022-06-08,9.00,341420388.14
2022-06-10,8.65,463759922.22
2022-06-11,8.02,453457201.29
2022-06-12,7.45,540721211.03
2022-06-13,7.01,1019556301.20
2022-06-14,7.37,825671034.72
2022-06-15,8.51,1047848435.93
2022-06-16,7.10,656027695.44
2022-06-17,7.29,427132202.00
2022-06-18,7.06,573388413.39
2022-06-19,7.52,485916449.41
2022-06-20,7.89,495307749.47
2022-06-21,7.74,430086919.45
2022-06-22,7.41,396873053.29
2022-06-23,7.79,414053778.54
2022-06-24,8.21,478986340.90
2022-06-25,8.13,355679048.89
2022-06-26,7.84,386725611.22
2022-06-27,7.74,363436649.06
2022-06-28,7.31,454633639.60
2022-06-29,7.01,562068690.21
2022-06-30,7.04,553377124.26
2022-07-01,6.73,623803205.25
2022-07-02,6.83,353342022.64
2022-07-03,6.84,282225615.04
2022-07-04,7.17,414648616.05
2022-07-05,6.85,617560339.31
2022-07-06,6.93,478051157.21
2022-07-07,7.31,495849189.12
2022-07-08,7.07,533020118.65
2022-07-09,7.26,397589949.62
2022-07-10,6.86,418579709.67
2022-07-11,6.54,334860344.26
2022-07-12,6.30,315259839.42
2022-07-13,6.47,390364728.08
2022-07-14,6.72,336822811.87
2022-07-15,6.81,348479784.42
2022-07-16,7.18,361139520.85
2022-07-17,6.92,311165509.05
2022-07-18,7.68,606829085.34
2022-07-19,7.80,835371258.34
2022-07-20,7.46,707185779.45
2022-07-21,7.53,459368189.03
2022-07-22,7.31,494456039.49
2022-07-23,7.33,377301984.86
2022-07-24,7.41,378461278.87
2022-07-25,6.77,436907554.98
2022-07-26,6.77,405400042.73
2022-07-27,7.67,604025366.48
2022-07-28,7.86,888303918.40
2022-07-29,8.19,836897630.65
2022-07-30,8.21,826438674.66
2022-07-31,8.65,980832901.37
2022-08-01,8.19,652869187.07
2022-08-02,7.94,620430496.93
2022-08-03,8.01,505613973.68
2022-08-04,8.09,403709110.69
2022-08-05,8.81,517996241.65
2022-08-06,8.52,388196555.89
2022-08-07,8.65,343345305.55
2022-08-08,9.27,716347081.83
2022-08-09,8.91,672012621.21
2022-08-10,9.50,826401352.34
2022-08-11,9.21,679395823.73
2022-08-12,9.48,544819916.73
2022-08-13,9.29,359798888.39
2022-08-14,8.96,553281525.86
2022-08-15,8.80,515446124.03
2022-08-16,8.84,386335441.96
2022-08-17,8.36,466651848.07
2022-08-18,8.09,348830387.96
2022-08-19,7.33,529309049.63
2022-08-20,7.23,363061869.89
2022-08-21,7.44,259531292.69
2022-08-22,7.40,321523177.93
2022-08-23,7.64,357178868.51
2022-08-24,7.57,301128081.15
2022-08-25,7.59,260711828.65
2022-08-26,6.92,409439776.80
2022-08-27,7.05,309589522.47
2022-08-28,6.84,232920698.45
2022-08-29,7.28,311493145.34
2022-08-30,7.00,292180056.49
2022-08-31,7.03,271811037.10
2022-09-01,7.19,293892711.32
2022-09-02,7.30,384235183.77
2022-09-03,7.29,228794553.21
2022-09-04,7.37,251349146.74
2022-09-05,7.36,348385498.30
2022-09-06,6.88,452512755.28
2022-09-07,7.20,352829091.27
2022-09-08,7.39,371232846.21
2022-09-09,7.77,495582523.94
2022-09-10,7.79,312935483.60
2022-09-11,7.70,275936800.39
2022-09-12,7.66,479107651.69
2022-09-13,7.13,478905955.69
