Date,Price,Volume
2021-01-06,1.00,2793478886.51
2021-01-07,1.00,2983223842.76
2021-01-08,1.00,3240762952.67
2021-01-09,1.00,1969411177.23
2021-01-10,1.00,2741621462.17
2021-01-11,1.00,5115652923.19
2021-01-12,1.00,2617379131.95
2021-01-13,1.00,2450365705.39
2021-01-14,1.00,2397096840.57
2021-01-15,1.00,2849841204.65
2021-01-16,1.00,2295413765.53
2021-01-17,1.00,1881385651.42
2021-01-18,1.00,1607002623.13
2021-01-19,1.00,2471681182.94
2021-01-20,1.00,2733237907.80
2021-01-21,1.00,2979889726.72
2021-01-22,1.00,2866134882.49
2021-01-23,1.00,1456772053.81
2021-01-24,1.00,1516612418.97
2021-01-25,1.00,2291877659.47
2021-01-26,1.00,2619860103.42
2021-01-27,1.00,2645917050.35
2021-01-28,1.00,2565966160.55
2021-01-29,1.00,5470308030.31
2021-01-30,1.00,2381632455.73
2021-01-31,1.00,1905153091.13
2021-02-01,1.00,2259177222.32
2021-02-02,1.00,2425490541.65
2021-02-03,1.00,2330917485.43
2021-02-04,1.00,3172820807.74
2021-02-05,1.00,2643032232.57
2021-02-06,1.00,2865702754.72
2021-02-07,1.00,3035144063.68
2021-02-08,1.00,4161970115.46
2021-02-09,1.00,4595501383.15
2021-02-10,1.00,4767696004.82
2021-02-11,1.00,3435272624.71
2021-02-12,1.00,3551072360.97
2021-02-13,1.00,3124376456.01
2021-02-14,1.00,2726978710.97
2021-02-15,1.00,3587654765.49
2021-02-16,1.00,3226021762.03
2021-02-17,1.00,4139319884.34
2021-02-18,1.00,4568608480.38
2021-02-19,1.00,7053750209.58
2021-02-20,1.00,6560584682.81
2021-02-21,1.00,4639465265.15
2021-02-22,1.00,7540580310.74
2021-02-23,1.00,9186814106.72
2021-02-24,1.00,5572865039.24
2021-02-25,1.00,4059219850.77
2021-02-26,1.00,23578135514.96
2021-02-27,1.00,3330177655.84
2021-02-28,1.00,4127750235.39
2021-03-01,1.00,4299984920.35
2021-03-02,1.00,3505670001.32
2021-03-03,1.00,3546107930.43
2021-03-04,1.00,3951898472.53
2021-03-05,1.00,3472489757.98
2021-03-06,1.00,2371262558.51
2021-03-07,1.00,2949208177.85
2021-03-08,1.00,3378462233.41
2021-03-09,1.00,4572061978.97
2021-03-10,1.00,4791103405.26
2021-03-11,1.00,4505703091.84
2021-03-12,1.00,4447846388.72
2021-03-13,1.00,4482729178.16
2021-03-14,1.00,3265374452.81
