Date,Price,Volume
2016-06-23,1.00,2838010.00
2016-06-24,1.00,3067830.00
2016-06-25,1.00,1223680.00
2016-06-26,1.00,798039.00
2016-06-27,1.00,576205.00
2016-06-28,1.00,2242170.00
2016-06-29,1.00,808151.00
2016-06-30,1.00,1322550.00
2016-07-01,1.00,985150.00
2016-07-02,1.00,561867.00
2016-07-03,1.00,1161670.00
2016-07-04,1.00,1703670.00
2016-07-05,1.00,1405480.00
2016-07-06,1.00,567909.00
2016-07-07,1.00,1875330.00
2016-07-08,1.00,1277010.00
2016-07-09,1.00,878486.00
2016-07-11,1.00,651964.00
2016-07-12,1.00,888710.00
2016-07-13,1.00,368649.00
2016-07-14,1.00,640118.00
2016-07-15,1.00,581262.00
2016-07-16,1.00,289175.00
2016-07-17,1.00,333668.00
2016-07-18,1.00,1131710.00
2016-07-19,1.00,798546.00
2016-07-20,1.00,1571990.00
2016-07-21,1.00,313139.00
2016-07-22,1.00,1537170.00
2016-07-23,1.00,618298.00
2016-07-24,1.00,1208880.00
2016-07-25,1.00,1425810.00
2016-07-26,1.00,1867980.00
2016-07-27,1.00,928283.00
2016-07-28,1.00,1369300.00
2016-07-29,1.00,351932.00
2016-07-30,1.00,158622.00
2016-07-31,1.00,893038.00
2016-08-01,1.00,1944300.00
2016-08-02,1.00,7399410.00
2016-08-03,1.00,4139570.00
2016-08-04,1.00,2005600.00
2016-08-05,1.00,623230.00
2016-08-06,1.00,879406.00
2016-08-07,1.00,1205650.00
2016-08-08,1.00,613117.00
2016-08-09,1.00,1735260.00
2016-08-10,0.97,1457520.00
2016-08-11,0.96,1162530.00
2016-08-12,0.96,912390.00
2016-08-13,1.00,593801.00
2016-08-14,1.00,1274390.00
2016-08-15,1.00,1680290.00
2016-08-16,1.00,2197340.00
2016-08-17,1.00,2394770.00
2016-08-18,1.00,849307.00
2016-08-19,1.00,1258110.00
2016-08-20,1.00,603297.00
2016-08-21,1.00,281378.00
2016-08-22,1.00,1041420.00
2016-08-23,1.00,1240630.00
2016-08-24,1.00,546685.00
2016-08-25,1.00,965926.00
2016-08-26,1.00,731230.00
2016-08-27,1.00,555019.00
2016-08-28,1.00,1215110.00
2016-08-29,1.00,1591130.00
2016-08-30,1.00,1062640.00
2016-08-31,1.00,908476.00
2016-09-01,1.00,838378.00
2016-09-02,1.00,1472930.00
2016-09-03,1.00,2641030.00
2016-09-04,1.00,1248710.00
2016-09-05,1.00,1536980.00
2016-09-06,1.00,1149260.00
2016-09-07,1.00,1727020.00
2016-09-08,1.00,960491.00
2016-09-09,1.00,592391.00
2016-09-10,1.00,301128.00
2016-09-11,1.00,968191.00
2016-09-12,1.00,982954.00
2016-09-13,1.00,1503640.00
2016-09-14,1.00,845294.00
2016-09-15,1.00,774746.00
2016-09-16,1.00,719125.00
2016-09-17,1.00,243461.00
2016-09-18,1.00,579543.00
2016-09-19,1.00,518342.00
2016-09-20,1.00,1590290.00
2016-09-21,1.00,1023360.00
2016-09-22,1.00,748610.00
2016-09-23,1.00,907263.00
2016-09-24,1.00,273642.00
2016-09-25,1.00,204381.00
2016-09-26,1.00,479180.00
2016-09-27,1.00,370561.00
2016-09-28,1.00,243485.00
2016-09-29,1.00,289768.00
2016-09-30,1.00,402548.00
2016-10-01,1.00,365091.00
2016-10-02,1.00,263174.00
2016-10-03,1.00,335206.00
2016-10-04,1.00,462509.00
2016-10-05,1.00,753062.00
2016-10-06,1.00,406883.00
2016-10-07,1.00,501840.00
2016-10-09,1.00,254639.00
2016-10-10,1.00,346058.00
2016-10-11,1.00,1153880.00
2016-10-12,1.00,485002.00
2016-10-13,1.00,359664.00
2016-10-14,1.00,233907.00
2016-10-15,1.00,278547.00
2016-10-16,1.00,292196.00
2016-10-17,1.00,1045550.00
2016-10-18,1.00,321977.00
2016-10-19,1.00,410009.00
2016-10-20,1.00,205344.00
2016-10-21,1.00,185916.00
2016-10-22,1.00,794533.00
2016-10-23,1.00,633006.00
2016-10-24,1.00,274414.00
2016-10-25,1.00,552686.00
2016-10-26,1.00,762026.00
2016-10-27,1.00,747629.00
2016-10-28,1.00,874147.00
2016-10-29,1.00,2077010.00
2016-10-30,1.00,1550060.00
2016-10-31,1.00,1022220.00
2016-11-01,1.00,2244990.00
2016-11-02,1.00,1449000.00
2016-11-03,1.00,2399930.00
2016-11-04,1.00,1256100.00
2016-11-05,1.00,417538.00
2016-11-06,1.00,931269.00
2016-11-07,1.00,589834.00
2016-11-08,1.00,768255.00
2016-11-09,1.00,1916180.00
2016-11-10,1.00,481368.00
2016-11-11,1.00,661204.00
2016-11-12,1.00,670202.00
2016-11-13,1.00,898023.00
2016-11-14,1.00,389749.00
2016-11-15,1.00,2252560.00
2016-11-16,1.00,1524490.00
2016-11-17,1.00,987757.00
2016-11-18,1.00,566442.00
2016-11-19,1.00,444691.00
2016-11-20,1.00,1149160.00
2016-11-21,1.00,2210850.00
2016-11-22,1.00,996653.00
2016-11-23,1.00,533171.00
2016-11-24,1.00,1157470.00
2016-11-25,1.00,447527.00
2016-11-26,1.00,398097.00
2016-11-27,1.00,369032.00
2016-11-28,1.00,293938.00
2016-11-29,1.00,602186.00
2016-11-30,1.00,517118.00
2016-12-01,1.00,916660.00
2016-12-02,1.00,1548020.00
2016-12-03,1.00,566210.00
2016-12-04,1.00,338054.00
2016-12-05,1.00,1166450.00
2016-12-06,1.00,2074660.00
2016-12-07,1.00,677377.00
2016-12-08,1.00,424174.00
2016-12-09,1.00,257304.00
2016-12-10,1.00,289281.00
2016-12-11,1.00,419496.00
2016-12-12,1.00,735546.00
2016-12-13,1.00,923361.00
2016-12-14,1.00,585908.00
2016-12-15,1.00,388753.00
2016-12-16,1.00,207220.00
2016-12-17,1.00,372542.00
2016-12-18,1.00,430745.00
2016-12-19,1.00,403551.00
2016-12-20,1.00,412630.00
2016-12-21,1.00,821307.00
2016-12-22,1.00,1247890.00
2016-12-23,1.00,2873180.00
2016-12-24,1.00,1808220.00
2016-12-25,1.00,1911330.00
2016-12-26,1.00,1279530.00
2016-12-27,1.00,2108650.00
2016-12-28,1.00,2943940.00
2016-12-29,1.00,2794880.00
2016-12-30,1.00,2515800.00
2016-12-31,1.00,775440.00
2017-01-01,1.00,1946000.00
2017-01-02,1.00,3107780.00
2017-01-03,1.00,3267910.00
2017-01-04,1.00,7463910.00
2017-01-05,1.00,13406600.00
2017-01-06,1.00,7969720.00
2017-01-07,1.00,5932450.00
2017-01-08,1.00,3800480.00
2017-01-09,1.00,2717290.00
2017-01-10,1.00,1379840.00
2017-01-11,1.00,9628470.00
2017-01-12,1.00,5552980.00
2017-01-13,1.00,2739310.00
2017-01-14,1.00,1533240.00
2017-01-15,1.00,1334200.00
2017-01-16,1.00,1223000.00
2017-01-17,1.00,4345620.00
2017-01-18,1.00,3458060.00
2017-01-19,1.00,2241690.00
2017-01-20,1.00,2085240.00
2017-01-21,1.00,2455610.00
2017-01-22,1.00,2629330.00
2017-01-23,1.00,2533860.00
2017-01-24,1.00,3160230.00
2017-01-25,1.00,1565260.00
2017-01-26,1.00,1814250.00
2017-01-27,1.00,1360880.00
2017-01-28,1.00,1560910.00
2017-01-29,1.00,745036.00
2017-01-30,1.00,681519.00
2017-01-31,1.00,2762940.00
2017-02-01,1.00,3435630.00
2017-02-02,1.00,3494060.00
2017-02-03,1.00,2994180.00
2017-02-04,1.00,2837660.00
2017-02-05,1.00,2141090.00
2017-02-06,1.00,1129720.00
2017-02-07,1.00,2216310.00
2017-02-08,1.00,3003910.00
2017-02-09,1.00,8872190.00
2017-02-10,1.00,3640970.00
2017-02-11,1.00,1685670.00
2017-02-12,1.00,1105600.00
2017-02-13,1.00,1347810.00
2017-02-14,1.00,2438910.00
2017-02-15,1.00,1654380.00
2017-02-16,1.00,1565660.00
2017-02-17,1.00,2135320.00
2017-02-18,1.00,1404980.00
2017-02-19,1.00,1071870.00
2017-02-20,1.00,2550470.00
2017-02-21,1.00,4595170.00
2017-02-22,1.00,1763290.00
2017-02-23,1.00,3150010.00
2017-02-24,1.00,10607500.00
2017-02-25,1.00,3747980.00
2017-02-26,1.00,2280940.00
2017-02-27,1.00,3063750.00
2017-02-28,1.00,5557310.00
