Date,Price,Volume
2019-08-22,1.00,161974031.00
2019-08-23,1.00,166459701.17
2019-08-24,1.00,148820459.67
2019-08-25,1.00,155556320.15
2019-08-26,1.00,188397602.42
2019-08-27,1.00,134282531.04
2019-08-28,1.00,167046463.74
2019-08-29,1.00,148444116.19
2019-08-30,1.00,118556192.96
2019-08-31,1.00,88557732.51
2019-09-01,1.00,85163334.30
2019-09-02,1.00,188570485.26
2019-09-03,1.00,312426040.43
2019-09-04,1.00,214046130.85
2019-09-05,1.00,161117388.52
2019-09-06,1.00,235777567.09
2019-09-07,1.00,216553605.41
2019-09-08,1.00,184302338.15
2019-09-09,1.00,320254411.92
2019-09-10,1.00,287595683.97
2019-09-11,1.00,170908062.41
2019-09-12,1.00,208929232.61
2019-09-13,1.00,159607257.07
2019-09-14,1.00,146591060.09
2019-09-15,1.00,108479016.57
2019-09-16,1.00,303681509.60
2019-09-17,1.00,171423476.64
2019-09-18,1.00,166194613.90
2019-09-19,1.00,232010536.38
2019-09-20,1.00,192695286.76
2019-09-21,1.00,159348828.83
2019-09-22,1.00,122958976.30
2019-09-24,1.00,289013278.25
2019-09-25,1.00,216810338.76
2019-09-26,1.01,198067687.30
2019-09-27,1.01,157011691.26
2019-09-28,1.00,118395270.99
2019-09-29,1.00,114528744.84
2019-09-30,1.00,176210396.67
2019-10-01,1.00,139974502.40
2019-10-02,1.00,170359263.10
2019-10-03,1.00,217085170.54
2019-10-04,1.01,154530799.39
2019-10-05,1.00,131141182.48
2019-10-06,1.01,154064851.73
2019-10-07,1.01,183256903.81
2019-10-08,1.01,182457962.39
2019-10-09,1.00,213518684.15
2019-10-10,1.00,219588026.96
2019-10-11,1.01,212197498.93
2019-10-12,1.00,155919005.56
2019-10-13,1.00,141554667.40
2019-10-14,1.00,190937612.67
2019-10-15,1.00,225464590.93
2019-10-16,1.00,273003369.36
2019-10-17,1.00,163371781.63
2019-10-18,1.00,167707575.14
2019-10-19,1.00,134004655.38
2019-10-20,1.00,142910830.11
2019-10-21,1.00,204345569.44
2019-10-22,1.00,157055489.99
2019-10-23,1.00,202607602.10
2019-10-24,1.01,169699223.83
2019-10-25,1.00,269128282.46
2019-10-26,1.00,325436453.38
2019-10-27,1.00,259625515.03
2019-10-28,1.00,279804542.97
2019-10-29,1.00,275012858.82
2019-10-30,1.00,278236712.29
2019-10-31,1.00,238812359.16
2019-11-01,1.00,244379929.87
2019-11-02,1.00,222754024.78
2019-11-03,1.00,208342328.24
2019-11-04,1.00,310602968.33
2019-11-05,1.00,294667615.07
2019-11-06,1.00,254889570.45
2019-11-07,1.01,239841337.11
2019-11-08,1.00,274189415.20
2019-11-09,1.00,181125622.62
2019-11-10,1.00,208138708.85
2019-11-11,1.00,249046402.69
2019-11-12,1.00,231927403.75
2019-11-13,1.00,221641562.56
2019-11-14,1.01,206724419.19
2019-11-15,1.00,217386442.97
2019-11-16,1.01,196265977.27
2019-11-17,1.01,348968467.97
2019-11-18,1.01,318741885.58
2019-11-19,1.01,270511692.74
2019-11-20,1.01,243202936.66
2019-11-21,1.00,273585206.16
2019-11-22,1.00,360936425.47
2019-11-23,1.01,278078471.93
2019-11-24,1.01,205327942.88
2019-11-25,1.00,292879019.64
2019-11-26,1.01,253662665.05
2019-11-27,1.01,320421509.46
2019-11-28,1.01,297912087.91
2019-11-29,1.00,243248443.06
2019-11-30,1.00,225316662.19
2019-12-01,1.00,195974260.10
2019-12-02,1.00,236676758.44
2019-12-03,1.00,220114424.21
2019-12-04,1.00,266815749.83
2019-12-05,1.01,278757472.19
2019-12-06,1.00,303997787.96
2019-12-07,1.01,303307059.40
2019-12-08,1.01,343379310.95
2019-12-09,1.01,289633306.36
2019-12-10,1.01,337364122.06
2019-12-11,1.00,220178877.43
2019-12-12,1.01,254328990.15
2019-12-13,1.00,234842836.97
2019-12-14,1.01,219599263.32
2019-12-15,1.01,245259536.57
2019-12-16,1.00,267804554.39
2019-12-17,1.00,343419649.94
2019-12-18,1.01,502511827.30
2019-12-19,1.01,328027661.62
2019-12-20,1.01,286324793.80
2019-12-21,1.01,318647354.45
2019-12-22,1.00,304211343.45
2019-12-23,1.00,318337303.59
2019-12-24,1.01,228681221.50
2019-12-25,1.01,275322377.67
2019-12-26,1.01,220889370.60
2019-12-27,1.01,273234537.32
2019-12-28,1.00,264015985.97
2019-12-29,1.01,277058216.60
2019-12-30,1.01,391410188.33
2019-12-31,1.00,267041315.49
2020-01-01,1.00,242586528.14
2020-01-02,1.01,318268134.28
2020-01-03,1.01,374792166.54
2020-01-04,1.01,334494308.15
2020-01-05,1.01,334597544.18
2020-01-06,1.00,383494515.72
2020-01-07,1.00,400308773.63
2020-01-08,1.00,410892667.70
2020-01-09,1.01,307584171.40
2020-01-10,1.00,350097573.03
2020-01-11,1.00,287180029.20
2020-01-12,1.00,330297498.44
2020-01-13,1.00,343177235.07
2020-01-14,1.00,469120389.07
2020-01-15,1.00,493412531.26
2020-01-16,1.00,430662073.64
2020-01-17,1.00,479116540.18
2020-01-18,1.01,413666367.47
2020-01-19,1.00,423373606.71
2020-01-20,1.00,343768615.93
2020-01-21,1.00,311559855.59
2020-01-22,1.00,309750921.03
2020-01-23,1.00,320079261.05
2020-01-24,1.00,315274054.28
2020-01-25,1.00,265326086.54
2020-01-26,1.01,292385181.14
2020-01-27,1.02,393996732.57
2020-01-28,1.02,502474593.91
2020-01-29,1.03,381758731.95
2020-01-30,1.04,316332808.49
2020-01-31,1.03,361818895.78
2020-02-01,1.03,313660538.01
2020-02-02,1.03,384098792.19
2020-02-03,1.03,387993602.32
2020-02-04,1.02,382499609.36
2020-02-05,1.03,468527693.11
2020-02-06,1.02,501097853.97
2020-02-07,1.02,676480628.74
2020-02-08,1.02,620221599.26
2020-02-09,1.02,659695137.32
2020-02-10,1.02,733552993.16
2020-02-11,1.01,845894776.54
2020-02-12,1.03,555559141.08
2020-02-13,1.02,850741759.04
2020-02-14,1.02,928033206.87
2020-02-15,1.01,848189242.24
2020-02-16,1.01,926497188.97
2020-02-17,1.01,983888760.03
2020-02-18,1.02,739770634.64
2020-02-19,1.01,857550747.11
2020-02-20,1.01,977934310.06
2020-02-21,1.01,1007474893.36
2020-02-22,1.00,945408541.52
2020-02-23,1.00,1033736189.25
2020-02-24,1.00,1114860351.61
2020-02-25,1.00,1047807481.26
2020-02-26,1.00,1160696128.22
2020-02-27,1.00,1097362414.20
2020-02-28,0.99,1039692083.84
2020-02-29,1.00,938837731.83
2020-03-01,1.00,897676018.33
2020-03-02,0.99,938905914.05
2020-03-03,1.00,1012370159.39
2020-03-04,1.00,786351194.91
2020-03-05,1.00,765829130.83
2020-03-06,1.00,1401149802.06
2020-03-07,1.00,1239893191.73
2020-03-08,1.01,1430098331.98
2020-03-09,1.00,1320662037.18
2020-03-10,1.00,1545918025.55
2020-03-11,1.00,1295474005.24
2020-03-12,1.04,1605204520.15
2020-03-13,1.00,847303035.06
2020-03-14,1.00,574424825.21
2020-03-15,1.00,712798810.20
2020-03-16,1.00,700699447.33
2020-03-17,0.97,561066412.20
2020-03-18,0.97,649533428.91
2020-03-19,1.00,1067530247.65
2020-03-20,1.00,961675019.02
2020-03-21,1.00,1073258926.80
2020-03-22,1.00,687125480.09
2020-03-23,0.99,687375222.44
2020-03-24,1.00,743619080.82
2020-03-25,1.00,734599583.02
2020-03-26,0.99,829443691.72
2020-03-27,1.01,956026570.73
2020-03-28,1.00,821108456.48
2020-03-29,0.98,641642082.98
2020-03-30,1.01,947341483.76
2020-03-31,1.00,757273270.63
2020-04-01,1.00,874513925.35
2020-04-02,1.00,1119590860.90
2020-04-03,1.00,802031807.89
2020-04-04,1.00,733529363.29
2020-04-05,1.00,718937342.45
2020-04-06,1.00,870767266.42
2020-04-07,1.00,895902327.50
2020-04-08,1.00,775527778.04
2020-04-09,1.00,767509662.74
2020-04-10,1.00,847956954.92
2020-04-11,1.00,665074561.37
2020-04-12,1.00,805969791.54
2020-04-13,1.00,721095995.78
2020-04-14,1.00,723478383.96
2020-04-15,1.00,834202005.63
2020-04-16,1.00,1055234948.33
2020-04-17,1.01,789114156.63
2020-04-18,1.00,850643275.77
2020-04-19,1.01,894054503.74
2020-04-20,1.00,645616338.41
2020-04-21,1.00,512937609.58
2020-04-22,1.00,416817326.36
2020-04-23,0.99,469598545.73
2020-04-24,1.01,435965644.17
