Date,Price,Volume
2016-07-07,10.11,15407200.00
2016-07-08,11.39,20039800.00
2016-07-09,10.97,17254800.00
2016-07-10,10.95,5479240.00
2016-07-11,10.46,13098000.00
2016-07-12,10.52,11127700.00
2016-07-13,10.50,6715660.00
2016-07-14,11.51,23621900.00
2016-07-15,11.95,26838900.00
2016-07-16,11.65,10445700.00
2016-07-17,11.16,17921600.00
2016-07-18,11.03,15931900.00
2016-07-19,11.62,21730000.00
2016-07-20,12.45,60226100.00
2016-07-21,12.65,24636900.00
2016-07-22,14.66,74779504.00
2016-07-23,14.30,32489700.00
2016-07-24,12.75,77750800.00
2016-07-25,13.84,36673800.00
2016-07-26,11.99,94428800.00
2016-07-27,12.97,58278800.00
2016-07-28,12.84,24603900.00
2016-07-29,12.79,14082300.00
2016-07-30,12.46,9047810.00
2016-07-31,11.88,25441400.00
2016-08-01,10.94,23999500.00
2016-08-02,8.79,88803296.00
2016-08-03,10.29,53979400.00
2016-08-04,11.04,38151400.00
2016-08-05,10.93,15487900.00
2016-08-06,10.88,16712600.00
2016-08-07,10.91,16551000.00
2016-08-08,11.25,14956700.00
2016-08-09,12.24,36656600.00
2016-08-10,12.14,28096300.00
2016-08-11,11.69,17505000.00
2016-08-12,11.78,13690100.00
2016-08-13,11.57,7539490.00
2016-08-14,11.19,8680160.00
2016-08-15,11.22,7500840.00
2016-08-16,11.14,7051510.00
2016-08-17,10.75,8833760.00
2016-08-18,10.76,6935800.00
2016-08-19,10.75,5390850.00
2016-08-20,11.25,7443540.00
2016-08-21,11.18,4355660.00
2016-08-22,11.12,6588920.00
2016-08-23,11.03,6489380.00
2016-08-24,11.04,4423420.00
2016-08-25,11.36,8552380.00
2016-08-26,11.30,5857850.00
2016-08-27,11.15,15108400.00
2016-08-28,10.93,5303040.00
2016-08-29,10.98,8130540.00
2016-08-30,11.23,7221260.00
2016-08-31,11.67,11073700.00
2016-09-01,11.99,24051500.00
2016-09-02,12.11,9368300.00
2016-09-03,11.76,13358800.00
2016-09-04,11.68,7220550.00
2016-09-05,11.72,5724100.00
2016-09-06,11.69,6346330.00
2016-09-07,11.55,6115050.00
2016-09-08,11.35,11535000.00
2016-09-09,11.65,6109200.00
2016-09-10,12.17,7220300.00
2016-09-11,11.64,8791180.00
2016-09-12,11.89,7478080.00
2016-09-13,11.92,11704300.00
2016-09-14,11.92,5694820.00
2016-09-15,11.94,7309090.00
2016-09-16,12.56,17421500.00
2016-09-17,12.70,7446610.00
2016-09-18,12.43,22433300.00
2016-09-19,13.19,13838800.00
2016-09-20,14.43,31929100.00
2016-09-21,13.77,28645000.00
2016-09-22,13.25,27382800.00
2016-09-23,13.33,9166430.00
2016-09-24,12.88,9824880.00
2016-09-25,13.10,5283440.00
2016-09-26,12.82,7213070.00
2016-09-27,13.10,6831070.00
2016-09-28,13.27,10239000.00
2016-09-29,13.07,5990630.00
2016-09-30,13.22,5950840.00
2016-10-01,13.17,6331160.00
2016-10-02,13.20,4079660.00
2016-10-03,13.45,7458320.00
2016-10-04,13.28,8348280.00
2016-10-05,13.04,9881370.00
2016-10-06,12.85,12044800.00
2016-10-07,12.67,8933050.00
2016-10-09,12.05,7208480.00
2016-10-10,11.76,10809200.00
2016-10-11,11.79,11727700.00
2016-10-12,11.93,9694640.00
2016-10-13,11.96,8665190.00
2016-10-14,11.94,4333510.00
2016-10-15,11.98,4991840.00
2016-10-16,11.95,3617280.00
2016-10-17,12.01,5724440.00
2016-10-18,12.59,18864200.00
2016-10-19,12.02,10576200.00
2016-10-20,12.10,8170760.00
2016-10-21,12.18,5676920.00
2016-10-22,12.07,7583820.00
2016-10-23,12.04,5774660.00
2016-10-24,11.97,5739690.00
2016-10-25,11.41,19316000.00
2016-10-26,11.53,10221800.00
2016-10-27,11.50,13255400.00
2016-10-28,11.09,13971500.00
2016-10-29,10.44,27070400.00
2016-10-30,11.18,16694900.00
2016-10-31,11.00,13393900.00
2016-11-01,10.77,22901300.00
2016-11-02,10.75,11691700.00
2016-11-03,10.80,15228600.00
2016-11-04,11.09,9958040.00
2016-11-05,11.00,5502670.00
2016-11-06,10.87,5688710.00
2016-11-07,10.81,5992480.00
2016-11-08,10.83,6258150.00
2016-11-09,10.66,14606600.00
2016-11-10,10.52,4253980.00
2016-11-11,10.29,6056300.00
2016-11-12,9.88,10052500.00
2016-11-13,10.10,8227770.00
2016-11-14,9.97,3573250.00
2016-11-15,10.22,6557550.00
2016-11-16,10.06,9533550.00
2016-11-17,9.99,6984700.00
2016-11-18,9.48,10816100.00
2016-11-19,9.66,5186540.00
2016-11-20,9.58,5173420.00
2016-11-21,9.62,3663210.00
2016-11-22,9.91,11284400.00
2016-11-23,9.84,4812310.00
2016-11-24,9.23,15987800.00
2016-11-25,9.40,7669720.00
2016-11-26,9.33,3505990.00
2016-11-27,9.00,8707660.00
2016-11-28,8.72,6046890.00
2016-11-29,8.17,17000400.00
2016-11-30,8.59,10626600.00
2016-12-01,8.45,5882340.00
2016-12-02,7.76,18579800.00
2016-12-03,7.92,12112100.00
2016-12-04,7.44,8450790.00
2016-12-05,6.82,17344500.00
2016-12-06,7.87,50671200.00
2016-12-07,8.38,22229600.00
2016-12-08,8.23,16042700.00
2016-12-09,8.45,12916300.00
2016-12-10,8.13,8108370.00
2016-12-11,8.19,5545500.00
2016-12-12,8.52,9119700.00
2016-12-13,8.42,4486190.00
2016-12-14,8.27,7337220.00
2016-12-15,7.83,13184400.00
2016-12-16,7.86,5178610.00
2016-12-17,7.88,8502620.00
2016-12-18,7.87,5890020.00
