protocol,action_type,take_block_time,take_block_number,tx_hash,symbol,liquidated_urn_addr,maximum_acceptable_price_dai_per_collateral,price_dai_per_collateral,dai_paid,remaining_dai_to_raise,remaining_collateral,auction_start_block_time,auction_block_number,auction_tx_hash,user,starting_price_dai_per_collateral,collateral_to_sell,dai_to_raise,auction_id
maker,2.0_auction_take,2022/03/16 20:18:39,14399710,d8e2fc689d230b77e831daee03f290d59eee98f0121f35f4f741a0fa2388a446,ETH-A,3de5d2ad7c1624e07726083a6e1472b52cf57d82,2850.0000000000000989,2825.2985955028591143,17114.390113945845,0.0000000000000000000000000000000000000000000000000000000000000000,2.1374490773515036,2022/03/16 20:00:13,14399622,add8cc0bd37fda05ada3e43d9d2c7b7ced42d3eb0daae017fa7b7c135cb805d3,8007281d6976969d19c30ff6e8da5bf61b7be5a3,3187.4400000000000000,8.1950000000000000,17114.390113945845,428
maker,2.0_auction_take,2022/03/07 21:27:31,14342133,c76f4cc12064e8904f0d0de1fedb37b4fff59038050ee2b857055fc586ae053f,ETH-A,6ca7e08552c3e86a77966b8d89338c1437f2bc16,2474.5302479472119974,2474.5302479472119974,17510.724093456160,0.0000000000000000000000000000000000000000000000000000000000000000,1.9025794718324519,2022/03/07 21:00:10,14342002,bd2326653599c1fb8cc68cce0a6062d843644bb5b1c295a0b6e6445a039ad743,8007281d6976969d19c30ff6e8da5bf61b7be5a3,2965.2360000000000000,8.9789625986834875,17510.724093456160,427
maker,2.0_auction_take,2022/02/24 12:28:52,14268805,83fbf5652ffca4ca395c8858a07da72004f14e37f72ead8adebdb450f59492c0,ETH-A,f58463e3764d67a1582f6237d36fb8571581a85e,2353.1485523167738537,2353.1485523167738537,21374.010614489327,0.0000000000000000000000000000000000000000000000000000000000000000,2.2960289240661222,2022/02/24 12:00:26,14268672,db89060dee4b8fb78594b79fc9a6bda1d4fa8a72c863ea4c267c25dc55a0524b,8007281d6976969d19c30ff6e8da5bf61b7be5a3,2819.7840000000000000,11.3791828938593653,21374.010614489327,426
maker,2.0_auction_take,2022/02/24 07:27:35,14267446,0fd0cbf4e9cdd3df57711b86ea7bcb39937b53dffb38cab9f12ad6268bd9f290,ETH-A,66821be576ad0cdac67bb6f49d609bffbfb6dcf6,2308.2750783360797425,2308.2750783360797425,33851.420505195925,0.0000000000000000000000000000000000000000000000000000000000000000,3.4070550601006643,2022/02/24 07:00:08,14267310,2a430067b4b001b194362a9afbdd57c4319007326f08096078d3e4c18304fe2b,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2766.0120000000000000,18.0723004733976463,33851.420505195925,423
maker,2.0_auction_take,2022/02/24 07:27:35,14267446,91674edfe676f77b54f85ccbcb3770d6a60171da777dbd01adc414e1693aaaf0,ETH-A,061796ea69ab1d23bf6ca16e57824256656b9fe4,2308.2750783360797425,2308.2750783360797425,42072.687675390573,0.0000000000000000000000000000000000000000000000000000000000000000,4.7731138158435008,2022/02/24 07:00:08,14267310,2a430067b4b001b194362a9afbdd57c4319007326f08096078d3e4c18304fe2b,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2766.0120000000000000,23.0000088987807879,42072.687675390573,424
maker,2.0_auction_take,2022/02/24 07:27:35,14267446,374f15a196ae71bf6aaccc30d76a390a11381b1524c6801360793b70b402637b,ETH-A,d8d83c44123ae7dcd9a60be450af6c874f20ec58,2308.2750783360797425,2308.2750783360797425,23227.575767385492,0.0000000000000000000000000000000000000000000000000000000000000000,2.3821118862204427,2022/02/24 07:00:08,14267310,2a430067b4b001b194362a9afbdd57c4319007326f08096078d3e4c18304fe2b,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2766.0120000000000000,12.4448535349017134,23227.575767385492,425
maker,2.0_auction_take,2022/02/24 07:27:32,14267445,1ab56ed248bfd22f020cfcdebae2b4b47f83bd2185af77e102232219e04e62a2,ETH-A,a28795b7d22300694d7fb52eb518de332ede6d4a,2308.2750783360797425,2308.2750783360797425,203070.611233057335,0.0000000000000000000000000000000000000000000000000000000000000000,23.9249518183765170,2022/02/24 07:00:08,14267310,2a430067b4b001b194362a9afbdd57c4319007326f08096078d3e4c18304fe2b,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2766.0120000000000000,111.9000000000000000,203070.611233057335,422
maker,2.0_auction_take,2022/02/24 05:31:08,14266897,7e1be8decf7272c616d794046eb2ca7cb7676b65be8f420be090dcdf7ed8a484,ETH-A,6e58b2116681699bc3dd4acf92f4e1f0aefe661d,2359.0758936006914452,2359.0758936006914452,97241.956168187349,0.0000000000000000000000000000000000000000000000000000000000000000,10.1688892477371489,2022/02/24 05:00:59,14266774,fef98e7e7f98ed90902a59bf205f9e3be3c982adb0bdaf54c1b870df0f547aa7,8007281d6976969d19c30ff6e8da5bf61b7be5a3,2884.2840000000000000,51.3892486401454844,97241.956168187349,421
maker,2.0_auction_take,2022/01/24 14:29:15,14068838,dc1be4943a286123d2bbfbb2f1ad82539c7e976c52d9da3d9e86a485d18d2d63,ETH-A,b00c89068e640b72b296ddf82a9e88d550aac550,2168.8909180381357288,2168.8909180381357288,16422.112967403058,0.0000000000000000000000000000000000000000000000000000000000000000,1.9855399128068873,2022/01/24 14:00:12,14068727,f9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2625.2400000000000000,9.5572037668183351,16422.112967403058,413
maker,2.0_auction_take,2022/01/24 14:29:15,14068838,8c4fabb8fe327b33be8477bad77d4f64d09291e576182a96a9c86aaeb4f5294b,ETH-A,57c2c0cea8e7a6556725d1eb92c26ac2aa0567ad,2168.8909180381357288,2168.8909180381357288,17670.932221856675,0.0000000000000000000000000000000000000000000000000000000000000000,2.1440269557406678,2022/01/24 14:00:12,14068727,f9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2625.2400000000000000,10.2914778371528450,17670.932221856675,419
maker,2.0_auction_take,2022/01/24 14:29:15,14068838,bb5e12f49a8441fac53432081ac275057ffd577d8db1230d8d50620be256c5b5,ETH-A,fdf5e0229d586d590103f3d991fb68e0c62856b2,2168.8909180381357288,2168.8909180381357288,34144.965049007843,0.0000000000000000000000000000000000000000000000000000000000000000,4.2569468270476340,2022/01/24 14:00:12,14068727,f9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2625.2400000000000000,20.0000000000000000,34144.965049007843,414
maker,2.0_auction_take,2022/01/24 14:29:15,14068838,0950c8ef2fa17f91951ae16af47ad500ac4733862e0756d6f159dfc69905b068,ETH-A,66c7091dd9870d43ca79124cfa4fc5fc6322883d,2168.8909180381357288,2168.8909180381357288,34402.541302086873,0.0000000000000000000000000000000000000000000000000000000000000000,4.1381873952399613,2022/01/24 14:00:12,14068727,f9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2625.2400000000000000,20.0000000000000000,34402.541302086873,417
maker,2.0_auction_take,2022/01/24 14:29:15,14068838,e3c819811caf59c2ead6ceaf1282b5c6cb99198a55cfd127b8a1d05957c91fef,ETH-A,2d5e0cef7be7e2f67ad29b83423e271b9817e330,2168.8909180381357288,2168.8909180381357288,21668.385421537271,0.0000000000000000000000000000000000000000000000000000000000000000,2.6031644306978286,2022/01/24 14:00:12,14068727,f9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2625.2400000000000000,12.5937016409035632,21668.385421537271,420
maker,2.0_auction_take,2022/01/24 14:29:15,14068838,bd937a4804ef64123c28cdcdef1201939e66c5c319bc5f4e0f27b69aa66a424a,ETH-A,a273a520f042f39259741e47456d2769cb598805,2168.8909180381357288,2168.8909180381357288,23873.480997437579,0.0000000000000000000000000000000000000000000000000000000000000000,2.9522180564703765,2022/01/24 14:00:12,14068727,f9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2625.2400000000000000,13.9594479724092889,23873.480997437579,410
maker,2.0_auction_take,2022/01/24 14:29:15,14068838,642df39563ca7d95905a0fc17097f64ab769f47a267e1f44f99be4589c7b2cee,ETH-A,8a114cfbc2d7e04929657621afeba0dec317563c,2168.8909180381357288,2168.8909180381357288,22507.670065539158,0.0000000000000000000000000000000000000000000000000000000000000000,2.7957490746836563,2022/01/24 14:00:12,14068727,f9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2625.2400000000000000,13.1732511787998046,22507.670065539158,416
maker,2.0_auction_take,2022/01/24 14:28:13,14068833,3fde784a341465c70053036801c3031dd43f80cecf5469cbcc61ff8a6374386a,ETH-A,4361bab702c0c7be2a447405bfee2e8587ffe53a,2190.7989071092280089,2190.7989071092280089,43734.818768832840,0.0000000000000000000000000000000000000000000000000000000000000000,5.6506995072515072,2022/01/24 14:00:12,14068727,f9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2625.2400000000000000,25.6136539467994025,43734.818768832840,411
maker,2.0_auction_take,2022/01/24 14:28:13,14068833,8456b3c58f0f1a7098f199bae8e6ba9137921343c641abb3da28fd6ab84a432a,ETH-A,ecde689d522231cb7db38ad3dfbcf7320105eb52,2190.7989071092280089,2190.7989071092280089,132835.568953759482,0.0000000000000000000000000000000000000000000000000000000000000000,16.5400250372064625,2022/01/24 14:00:12,14068727,f9283d05466a780699267d40e1373d3e9399cea85df2e207b3c746f8bb0a71d7,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2625.2400000000000000,77.1734170489985414,132835.568953759482,415
