protocol,action_type,kick_time,kick_block_number,kick_hash,debt_auction_id,kick_lot,evt_index,dent_time,dent_block_number,dent_hash,dent_lot,deal_time,deal_block_number,deal_hash
maker,debt_auction,2020/03/22 21:02:34,9723626,3fa45e9c3cbaccbfc4a15dc57c24f687c66bf05072c5de6f1796ee95a22577d8,44,250.0000000000000000,7,2020/03/22 21:02:34,9723626,3fa45e9c3cbaccbfc4a15dc57c24f687c66bf05072c5de6f1796ee95a22577d8,242.0000000000000000,2020/03/23 06:27:56,9726087,a01f416e5e7bcd8b42f043450f886cee26d124ace5a72fc4c6da272436aff1b7
maker,debt_auction,2020/03/22 21:02:34,9723626,3fa45e9c3cbaccbfc4a15dc57c24f687c66bf05072c5de6f1796ee95a22577d8,44,250.0000000000000000,7,2020/03/22 21:10:26,9723661,dad3b5f109ae658bef6a8f6d982d2a1673dc6e314839d5f192e1a4d7ca4dc033,234.9514563106796116,2020/03/23 06:27:56,9726087,a01f416e5e7bcd8b42f043450f886cee26d124ace5a72fc4c6da272436aff1b7
maker,debt_auction,2020/03/22 21:02:34,9723626,3fa45e9c3cbaccbfc4a15dc57c24f687c66bf05072c5de6f1796ee95a22577d8,44,250.0000000000000000,7,2020/03/22 22:14:17,9723959,1f9dfd931db3f3e6913a0e40db8c0630f068604de4114903c840d999a813dd1c,227.2727272727272727,2020/03/23 06:27:56,9726087,a01f416e5e7bcd8b42f043450f886cee26d124ace5a72fc4c6da272436aff1b7
maker,debt_auction,2020/03/22 21:02:34,9723626,3fa45e9c3cbaccbfc4a15dc57c24f687c66bf05072c5de6f1796ee95a22577d8,44,250.0000000000000000,7,2020/03/23 00:27:41,9724511,216bca3e395053e6ae5e7b329701e859dca314faea529f8ccbec61eff6ba65b8,220.6531332744924978,2020/03/23 06:27:56,9726087,a01f416e5e7bcd8b42f043450f886cee26d124ace5a72fc4c6da272436aff1b7
maker,debt_auction,2020/03/22 21:03:24,9723630,f2499008b83a9c589e18bb302e7ba31d0503bbe3b2b65cc26188e4d974f9a119,45,250.0000000000000000,177,2020/03/22 21:03:24,9723630,f2499008b83a9c589e18bb302e7ba31d0503bbe3b2b65cc26188e4d974f9a119,242.0000000000000000,2020/03/23 06:27:56,9726087,ef25250d267a92653efa777739bc31c78cce1707db1b826da9091e6d681ec5eb
maker,debt_auction,2020/03/22 21:03:24,9723630,f2499008b83a9c589e18bb302e7ba31d0503bbe3b2b65cc26188e4d974f9a119,45,250.0000000000000000,177,2020/03/22 21:10:02,9723659,f39f32c17f032c4890779b2478a542ccce82e50c890dfc2350fff016383d981e,234.9514563106796116,2020/03/23 06:27:56,9726087,ef25250d267a92653efa777739bc31c78cce1707db1b826da9091e6d681ec5eb
maker,debt_auction,2020/03/22 21:03:24,9723630,f2499008b83a9c589e18bb302e7ba31d0503bbe3b2b65cc26188e4d974f9a119,45,250.0000000000000000,177,2020/03/22 22:14:17,9723959,a47b0ef4afa748f8060c4c12acc0f1cead500acd6849e76a4f42f853cecbe116,227.2727272727272727,2020/03/23 06:27:56,9726087,ef25250d267a92653efa777739bc31c78cce1707db1b826da9091e6d681ec5eb
maker,debt_auction,2020/03/22 21:03:24,9723630,f2499008b83a9c589e18bb302e7ba31d0503bbe3b2b65cc26188e4d974f9a119,45,250.0000000000000000,177,2020/03/23 00:27:43,9724512,0d1419840f9fb7b865648b163210e97a73bf431a81287b7d6a576c7f8f7c50da,220.6531332744924978,2020/03/23 06:27:56,9726087,ef25250d267a92653efa777739bc31c78cce1707db1b826da9091e6d681ec5eb
maker,debt_auction,2020/03/22 21:11:04,9723665,a469d5621fc3b745fa2f7945b390c9f065ffc768c217b7a42a4c86bcb7188ea0,46,250.0000000000000000,11,2020/03/22 21:11:04,9723665,a469d5621fc3b745fa2f7945b390c9f065ffc768c217b7a42a4c86bcb7188ea0,242.0000000000000000,2020/03/23 06:43:33,9726155,6e61294e4e7fb02c1cb65f14c8627ba623c1270e67d5f83af95b8ade8f2a4ca4
maker,debt_auction,2020/03/22 21:11:04,9723665,a469d5621fc3b745fa2f7945b390c9f065ffc768c217b7a42a4c86bcb7188ea0,46,250.0000000000000000,11,2020/03/22 22:14:17,9723959,b9b24481980176a1f717164fdcc1c95439856c161e7ed71d6f555a4344fea1f6,227.2727272727272727,2020/03/23 06:43:33,9726155,6e61294e4e7fb02c1cb65f14c8627ba623c1270e67d5f83af95b8ade8f2a4ca4
maker,debt_auction,2020/03/22 21:11:04,9723665,a469d5621fc3b745fa2f7945b390c9f065ffc768c217b7a42a4c86bcb7188ea0,46,250.0000000000000000,11,2020/03/23 00:42:41,9724585,20931515422c2717180455bd6bb538fcd259fb69c6943ce8575ecf79fb463bc3,206.6115702479338865,2020/03/23 06:43:33,9726155,6e61294e4e7fb02c1cb65f14c8627ba623c1270e67d5f83af95b8ade8f2a4ca4
maker,debt_auction,2020/03/22 21:11:31,9723667,698056288adcb9eded3da3be4af437430bcc48d3d3182ed85f3195d8d6bd0ebf,47,250.0000000000000000,23,2020/03/22 21:11:31,9723667,698056288adcb9eded3da3be4af437430bcc48d3d3182ed85f3195d8d6bd0ebf,242.0000000000000000,2020/03/23 06:45:00,9726166,8fa0bb40210c124ffa4c305cb14e143f7fd1fb0dae601989009e27beb4111c69
maker,debt_auction,2020/03/22 21:11:31,9723667,698056288adcb9eded3da3be4af437430bcc48d3d3182ed85f3195d8d6bd0ebf,47,250.0000000000000000,23,2020/03/22 22:14:17,9723959,c08230d1db54152aabb8ccc312d76ad94b4df8a0be1f38be3056c1a140222f2e,227.2727272727272727,2020/03/23 06:45:00,9726166,8fa0bb40210c124ffa4c305cb14e143f7fd1fb0dae601989009e27beb4111c69
maker,debt_auction,2020/03/22 21:11:31,9723667,698056288adcb9eded3da3be4af437430bcc48d3d3182ed85f3195d8d6bd0ebf,47,250.0000000000000000,23,2020/03/23 00:44:02,9724590,a9a2d2b543249409b11a1f01b3295e7ecbb56b18d2f81711da0cf6830771532d,220.6531332744924978,2020/03/23 06:45:00,9726166,8fa0bb40210c124ffa4c305cb14e143f7fd1fb0dae601989009e27beb4111c69
maker,debt_auction,2020/03/22 21:11:44,9723669,c83861bfebdcb14157f840742bd637c6db0c3fe667b9ba650ab8c8d1d1f2c815,48,250.0000000000000000,53,2020/03/22 21:11:54,9723671,020f08233c33c957d25b0c10603f8cbdb0370e3eec4eb2cef7a4a4b0086a80cb,242.0000000000000000,2020/03/23 06:46:55,9726172,b7fcd95b61fa21094022ec97ec18b51df67a0daebe27488b2b945497e8f2e208
maker,debt_auction,2020/03/22 21:11:44,9723669,c83861bfebdcb14157f840742bd637c6db0c3fe667b9ba650ab8c8d1d1f2c815,48,250.0000000000000000,53,2020/03/22 22:14:17,9723959,bd9cc6be7c6ff124854e349a8911c6589de767108f946f998865ee80c8b41254,227.2727272727272727,2020/03/23 06:46:55,9726172,b7fcd95b61fa21094022ec97ec18b51df67a0daebe27488b2b945497e8f2e208
maker,debt_auction,2020/03/22 21:11:44,9723669,c83861bfebdcb14157f840742bd637c6db0c3fe667b9ba650ab8c8d1d1f2c815,48,250.0000000000000000,53,2020/03/23 00:45:53,9724597,09df1f05ac1f9a804731f8abf70fe55c274b0d822ef5a3653c6c8f5609d4108f,220.6531332744924978,2020/03/23 06:46:55,9726172,b7fcd95b61fa21094022ec97ec18b51df67a0daebe27488b2b945497e8f2e208
maker,debt_auction,2020/03/22 21:11:47,9723670,533930a48ae65c2daccbc54f0d58920662c71dc5d62246697299e86adf20a01c,49,250.0000000000000000,1,2020/03/22 21:11:47,9723670,533930a48ae65c2daccbc54f0d58920662c71dc5d62246697299e86adf20a01c,242.0000000000000000,2020/03/23 06:47:24,9726175,deefd562846920b20ca94d21d8fa8e5e93d6114d4815a39e9f9e484af1f222b4
maker,debt_auction,2020/03/22 21:11:47,9723670,533930a48ae65c2daccbc54f0d58920662c71dc5d62246697299e86adf20a01c,49,250.0000000000000000,1,2020/03/22 22:14:17,9723959,336ae6114fe013625501e861527ae02a2fe79aa3288ec8feda43c4736bfb1c62,227.2727272727272727,2020/03/23 06:47:24,9726175,deefd562846920b20ca94d21d8fa8e5e93d6114d4815a39e9f9e484af1f222b4
maker,debt_auction,2020/03/22 21:11:47,9723670,533930a48ae65c2daccbc54f0d58920662c71dc5d62246697299e86adf20a01c,49,250.0000000000000000,1,2020/03/23 00:46:58,9724600,f37665e6c3a895f37c3e8c15a709728c11a1be152c4e1229980fa1fe93dd6090,220.6531332744924978,2020/03/23 06:47:24,9726175,deefd562846920b20ca94d21d8fa8e5e93d6114d4815a39e9f9e484af1f222b4
maker,debt_auction,2020/03/22 21:17:11,9723691,9f5fdbbfc1c9912d351b00b7685e88fa262b9dbcb44c9e25f8fbaf939910ba69,50,250.0000000000000000,24,2020/03/22 21:17:11,9723691,9f5fdbbfc1c9912d351b00b7685e88fa262b9dbcb44c9e25f8fbaf939910ba69,242.0000000000000000,2020/03/23 06:50:13,9726190,b24df4a2c4baeb2f3e53e46a88fb635beedc12c1d628691458cb974bec354e93
maker,debt_auction,2020/03/22 21:17:11,9723691,9f5fdbbfc1c9912d351b00b7685e88fa262b9dbcb44c9e25f8fbaf939910ba69,50,250.0000000000000000,24,2020/03/22 22:14:17,9723959,80f723bb3619966a3f83796d1e90e286c60eb342553f0bc7d87ba22988bd60eb,227.2727272727272727,2020/03/23 06:50:13,9726190,b24df4a2c4baeb2f3e53e46a88fb635beedc12c1d628691458cb974bec354e93
maker,debt_auction,2020/03/22 21:17:11,9723691,9f5fdbbfc1c9912d351b00b7685e88fa262b9dbcb44c9e25f8fbaf939910ba69,50,250.0000000000000000,24,2020/03/23 00:48:44,9724608,f72fb1ced0e962790e40e890aadc21eaec86e20f4c0a666bfcf0f734a6a1d4a9,220.6531332744924978,2020/03/23 06:50:13,9726190,b24df4a2c4baeb2f3e53e46a88fb635beedc12c1d628691458cb974bec354e93
maker,debt_auction,2020/03/22 21:17:41,9723693,c42a1f5b748bb7aab3ce1ab996bc9520d9e0d651d27bb6eed537f4135a6dc901,51,250.0000000000000000,9,2020/03/22 21:17:41,9723693,c42a1f5b748bb7aab3ce1ab996bc9520d9e0d651d27bb6eed537f4135a6dc901,242.0000000000000000,2020/03/23 06:50:13,9726190,e8bb3e5bedfb1ae0d1e797abb7b2665d6a7534efc2ee6e13cfe5e79a90bf396b
maker,debt_auction,2020/03/22 21:17:41,9723693,c42a1f5b748bb7aab3ce1ab996bc9520d9e0d651d27bb6eed537f4135a6dc901,51,250.0000000000000000,9,2020/03/22 22:14:17,9723959,a389f66942cb972870aa6eb5f2ddacf4e1234236cb1c885977ee14e65fd92aa3,227.2727272727272727,2020/03/23 06:50:13,9726190,e8bb3e5bedfb1ae0d1e797abb7b2665d6a7534efc2ee6e13cfe5e79a90bf396b
maker,debt_auction,2020/03/22 21:17:41,9723693,c42a1f5b748bb7aab3ce1ab996bc9520d9e0d651d27bb6eed537f4135a6dc901,51,250.0000000000000000,9,2020/03/23 00:49:29,9724610,f4abe7f331841776bbbf4f927ad14f7b0cdc4882c11eff9fe61cfdc1c2b1664b,220.6531332744924978,2020/03/23 06:50:13,9726190,e8bb3e5bedfb1ae0d1e797abb7b2665d6a7534efc2ee6e13cfe5e79a90bf396b
maker,debt_auction,2020/03/22 21:18:22,9723695,05ac6ef96f8fbd4b4f6b5de078f2f3776cec08e88e2bc3a1469418ff4b65dd99,52,250.0000000000000000,2,2020/03/22 21:18:22,9723695,05ac6ef96f8fbd4b4f6b5de078f2f3776cec08e88e2bc3a1469418ff4b65dd99,242.0000000000000000,2020/03/23 13:25:59,9727980,4b8dcd406d0b217855866664c6bcd698763ab59975cd86079ad4ff5715a26911
maker,debt_auction,2020/03/22 21:18:22,9723695,05ac6ef96f8fbd4b4f6b5de078f2f3776cec08e88e2bc3a1469418ff4b65dd99,52,250.0000000000000000,2,2020/03/22 22:14:17,9723959,3cd48cbd802201e922b3ffc824afb735c6914bf3b5fb8adc44a30d83f5c16d1b,227.2727272727272727,2020/03/23 13:25:59,9727980,4b8dcd406d0b217855866664c6bcd698763ab59975cd86079ad4ff5715a26911
maker,debt_auction,2020/03/22 21:18:22,9723695,05ac6ef96f8fbd4b4f6b5de078f2f3776cec08e88e2bc3a1469418ff4b65dd99,52,250.0000000000000000,2,2020/03/23 01:33:24,9724812,cc279c86485b2c9ad46c7304e8690cb2e2a4635f255d687332f484d6c400a4dd,220.6531332744924978,2020/03/23 13:25:59,9727980,4b8dcd406d0b217855866664c6bcd698763ab59975cd86079ad4ff5715a26911
maker,debt_auction,2020/03/22 21:18:22,9723695,05ac6ef96f8fbd4b4f6b5de078f2f3776cec08e88e2bc3a1469418ff4b65dd99,52,250.0000000000000000,2,2020/03/23 07:24:21,9726337,b73e2ae2165d98e5354d15573139977f74d774337622bc8e9e94c3fcddc952c3,214.0000000000000000,2020/03/23 13:25:59,9727980,4b8dcd406d0b217855866664c6bcd698763ab59975cd86079ad4ff5715a26911
maker,debt_auction,2020/03/22 21:18:38,9723696,f39791cdd1760aab0872f56de669e94324be6c5f3aba739bbd13c4dd45917b03,53,250.0000000000000000,14,2020/03/22 21:18:38,9723696,f39791cdd1760aab0872f56de669e94324be6c5f3aba739bbd13c4dd45917b03,242.0000000000000000,2020/03/23 13:25:59,9727980,1ba5f309250af23ad5428b0700ef340e13a714fe8bbbd6d2a818544d82cdf1ca
maker,debt_auction,2020/03/22 21:18:38,9723696,f39791cdd1760aab0872f56de669e94324be6c5f3aba739bbd13c4dd45917b03,53,250.0000000000000000,14,2020/03/22 22:14:17,9723959,e25cb387f425538e30d8c9f33ccf63c34a579d02ef2b5f8f8ac53a51f947bbca,227.2727272727272727,2020/03/23 13:25:59,9727980,1ba5f309250af23ad5428b0700ef340e13a714fe8bbbd6d2a818544d82cdf1ca
maker,debt_auction,2020/03/22 21:18:38,9723696,f39791cdd1760aab0872f56de669e94324be6c5f3aba739bbd13c4dd45917b03,53,250.0000000000000000,14,2020/03/23 01:34:23,9724819,d6f30a0cf962ac50821c4b6cb54d4d8ce3eb3822ee7b7f8ea806dfe87cc5c0cb,220.6531332744924978,2020/03/23 13:25:59,9727980,1ba5f309250af23ad5428b0700ef340e13a714fe8bbbd6d2a818544d82cdf1ca
maker,debt_auction,2020/03/22 21:18:38,9723696,f39791cdd1760aab0872f56de669e94324be6c5f3aba739bbd13c4dd45917b03,53,250.0000000000000000,14,2020/03/23 07:24:21,9726337,40b57f8b8e5b3910d7b5528fc1c62e27865b9397ce91ba1123690793c0feb735,214.0000000000000000,2020/03/23 13:25:59,9727980,1ba5f309250af23ad5428b0700ef340e13a714fe8bbbd6d2a818544d82cdf1ca
maker,debt_auction,2020/03/22 21:18:52,9723697,585294be41e063e76d0ddf9af6e2ea1db2e06f3d6e420b4a65174844f46502b3,54,250.0000000000000000,14,2020/03/22 21:18:52,9723697,585294be41e063e76d0ddf9af6e2ea1db2e06f3d6e420b4a65174844f46502b3,242.0000000000000000,2020/03/23 04:15:20,9725541,dc84b159ec199a98394a14e6789a98d4d9794a43c8d9405b192939d1e6449f4d
maker,debt_auction,2020/03/22 21:18:52,9723697,585294be41e063e76d0ddf9af6e2ea1db2e06f3d6e420b4a65174844f46502b3,54,250.0000000000000000,14,2020/03/22 22:14:17,9723959,647150b01cc2329bb929a2f2d5d0bfd349d5b31e5819800e7c4eb05aa01b4194,227.2727272727272727,2020/03/23 04:15:20,9725541,dc84b159ec199a98394a14e6789a98d4d9794a43c8d9405b192939d1e6449f4d
maker,debt_auction,2020/03/22 21:24:04,9723714,b301f11781d4a0a0d7731586e8e364b5aba9bde0f20a26403e18fdb42b67448c,55,250.0000000000000000,17,2020/03/22 21:24:04,9723714,b301f11781d4a0a0d7731586e8e364b5aba9bde0f20a26403e18fdb42b67448c,242.0000000000000000,2020/03/23 04:15:20,9725541,3f815500acd7b933f4de92fd08a3a0ac2d22b645d49dfdc7e0fe23fb22c4334f
maker,debt_auction,2020/03/22 21:24:04,9723714,b301f11781d4a0a0d7731586e8e364b5aba9bde0f20a26403e18fdb42b67448c,55,250.0000000000000000,17,2020/03/22 22:14:17,9723959,a604e948ecd6ee9496e77f12ce6244f15d32ab581386ffccf49f4dd264b1aab2,227.2727272727272727,2020/03/23 04:15:20,9725541,3f815500acd7b933f4de92fd08a3a0ac2d22b645d49dfdc7e0fe23fb22c4334f
maker,debt_auction,2020/03/22 21:24:38,9723716,d675d5ae680a4300a430f7e1f35f2822d3b6fa7773df8f204348b14dea1fe994,56,250.0000000000000000,8,2020/03/22 21:24:38,9723716,d675d5ae680a4300a430f7e1f35f2822d3b6fa7773df8f204348b14dea1fe994,242.0000000000000000,2020/03/23 04:15:20,9725541,fd62bd9d7b02305d0e4e51faa8d5aed83d786b959a7ba321067bbfd0422fa1ea
maker,debt_auction,2020/03/22 21:24:38,9723716,d675d5ae680a4300a430f7e1f35f2822d3b6fa7773df8f204348b14dea1fe994,56,250.0000000000000000,8,2020/03/22 22:14:17,9723959,561ecae3c7cb42f153751e996eda408ff9c4d0de62f98be7381e78ff432a8c1c,227.2727272727272727,2020/03/23 04:15:20,9725541,fd62bd9d7b02305d0e4e51faa8d5aed83d786b959a7ba321067bbfd0422fa1ea
maker,debt_auction,2020/03/22 21:24:40,9723717,3e78e810b68e9c19b7daa1f8cb52c6d66fac14baf60c50d473ba7bb188de62a3,57,250.0000000000000000,7,2020/03/22 21:24:40,9723717,3e78e810b68e9c19b7daa1f8cb52c6d66fac14baf60c50d473ba7bb188de62a3,242.0000000000000000,2020/03/23 04:15:20,9725541,3a2f0f334f79c3bdf07176f51424e8f4ab5b8dfee5d32a7b5c4ab549a6f6e284
maker,debt_auction,2020/03/22 21:24:40,9723717,3e78e810b68e9c19b7daa1f8cb52c6d66fac14baf60c50d473ba7bb188de62a3,57,250.0000000000000000,7,2020/03/22 22:14:17,9723959,3940df3ad3c078a00860a6405973949fe1f4608b7b6b2fcd0c76c8e091c62a21,227.2727272727272727,2020/03/23 04:15:20,9725541,3a2f0f334f79c3bdf07176f51424e8f4ab5b8dfee5d32a7b5c4ab549a6f6e284
maker,debt_auction,2020/03/22 21:25:27,9723721,7c35d54ba446e1339a6d4ce485d72b8d45e1560e7154cd9c9a428c44215ce5da,58,250.0000000000000000,88,2020/03/22 21:46:32,9723828,bb5581e88872f0fa3f5370b19465d2c2cab078924147232c744bfcfb7bfa9e3e,242.0000000000000000,2020/03/23 04:15:20,9725541,3ce5e2baf3d29a76562ba5cdeb622e729d8431e1965fee1e0ff8251585db2041
maker,debt_auction,2020/03/22 21:25:27,9723721,7c35d54ba446e1339a6d4ce485d72b8d45e1560e7154cd9c9a428c44215ce5da,58,250.0000000000000000,88,2020/03/22 22:14:17,9723959,4a1f2b0ed28f7cc8def3f91333a684f14ceb8c2f3ca964b55a1a46da0b4746f7,227.2727272727272727,2020/03/23 04:15:20,9725541,3ce5e2baf3d29a76562ba5cdeb622e729d8431e1965fee1e0ff8251585db2041
maker,debt_auction,2020/03/22 21:26:13,9723724,eaf44734c3b3941d0a4603df1b66baf1fa872e1cd51bce2d17c07fc7a901742a,59,250.0000000000000000,82,2020/03/22 21:52:39,9723852,b4220abe06ace79e64ae2d9db0ae940f9cf9a3829ee47f8bb5e7f96994916153,242.7184466019417476,2020/03/23 04:15:20,9725541,c3d6cd13d950a542253f6be2b5046db5ecbe2c53ba930526c0e2fc495d1d5bb6
maker,debt_auction,2020/03/22 21:26:13,9723724,eaf44734c3b3941d0a4603df1b66baf1fa872e1cd51bce2d17c07fc7a901742a,59,250.0000000000000000,82,2020/03/22 22:14:17,9723959,80d902695a990e765af0912f0752d6729f1815499c67dd705f3ed1704737ed61,227.2727272727272727,2020/03/23 04:15:20,9725541,c3d6cd13d950a542253f6be2b5046db5ecbe2c53ba930526c0e2fc495d1d5bb6
maker,debt_auction,2020/03/22 21:32:07,9723751,fb900245abddf77ff9c2d38941a37849f4d39f363b93822db90551a003eee5cd,60,250.0000000000000000,133,2020/03/22 21:55:43,9723865,6a9dddb80803b62fcc93726423d665fc9713ff82da0855c8adaaaa46da2c2430,242.7184466019417476,2020/03/23 04:15:20,9725541,193d9a28ffecde003699a79c8b6b11bce5d6d59fddbeb9a2408c3f13ce168e73
maker,debt_auction,2020/03/22 21:32:07,9723751,fb900245abddf77ff9c2d38941a37849f4d39f363b93822db90551a003eee5cd,60,250.0000000000000000,133,2020/03/22 22:14:17,9723959,89a6ca67a4104e7fab1f00612dbc337b161d869fdc76f8e07041a075b87b79f4,227.2727272727272727,2020/03/23 04:15:20,9725541,193d9a28ffecde003699a79c8b6b11bce5d6d59fddbeb9a2408c3f13ce168e73
maker,debt_auction,2020/03/22 21:32:30,9723756,12ce739baa5458da8492e3325635b0a5e5fa65c8c04ed607bb159217468a8a8a,61,250.0000000000000000,32,2020/03/22 22:07:06,9723922,c80012aec564bc48e2082c95683f71e39d0a0eccf9e7216f58795de55020b12f,242.7184466019417476,2020/03/23 04:15:20,9725541,9c10ccc6c937a161ef37a2bdb20509d8379cbeda3f5bc0dabbdd62d03f25c6ce
maker,debt_auction,2020/03/22 21:32:30,9723756,12ce739baa5458da8492e3325635b0a5e5fa65c8c04ed607bb159217468a8a8a,61,250.0000000000000000,32,2020/03/22 22:14:17,9723959,a5bf54d4f8fa8b661875ec53e1b86fb1fab8712b5643cb2f5b4b14845342d3ae,227.2727272727272727,2020/03/23 04:15:20,9725541,9c10ccc6c937a161ef37a2bdb20509d8379cbeda3f5bc0dabbdd62d03f25c6ce
maker,debt_auction,2020/03/22 21:33:07,9723758,ad5d141c602037c1b5b676a745e6fc8c821b9eb5bcfc9696873437d0468290b5,62,250.0000000000000000,43,2020/03/22 22:07:30,9723924,b320642ea3b4da0d82c82a139c38378f903f6a30f0281b7c3634cd70fcdc1371,242.7184466019417476,2020/03/23 04:15:20,9725541,bb62db04307b6ee9f36f5609b800c8299b97f86895f8a7172eb87163f6d9bbab
maker,debt_auction,2020/03/22 21:33:07,9723758,ad5d141c602037c1b5b676a745e6fc8c821b9eb5bcfc9696873437d0468290b5,62,250.0000000000000000,43,2020/03/22 22:14:17,9723959,7e09ea388fb4c1f9cd6b06f7aa90350cc6e2180562f54841aec829189cb07a56,227.2727272727272727,2020/03/23 04:15:20,9725541,bb62db04307b6ee9f36f5609b800c8299b97f86895f8a7172eb87163f6d9bbab
maker,debt_auction,2020/03/22 21:34:05,9723764,f432a47ebd03c6ed1c767b3b2d2ab58f623ac3ce949acdc1afd6c39b5569edd3,63,250.0000000000000000,22,2020/03/22 22:08:10,9723926,175c483455a7c0ed188e2225b07146dc4fd732a80ed0296bf4b70d0f484275e4,242.7184466019417476,2020/03/23 04:15:20,9725541,088d1782abda22ad60a01e3cf41e4472b8152cc3aae947b793ed95507a586ff8
maker,debt_auction,2020/03/22 21:34:05,9723764,f432a47ebd03c6ed1c767b3b2d2ab58f623ac3ce949acdc1afd6c39b5569edd3,63,250.0000000000000000,22,2020/03/22 22:14:17,9723959,0e6c47bc3b77814f933fd5b4b139dbf84f52c82235f2c36973f234027348ff79,227.2727272727272727,2020/03/23 04:15:20,9725541,088d1782abda22ad60a01e3cf41e4472b8152cc3aae947b793ed95507a586ff8
maker,debt_auction,2020/03/22 21:34:16,9723767,64769894486e26887dd786311722ad8f441b618b6867d797515b29c18cfda77f,64,250.0000000000000000,79,2020/03/22 22:09:08,9723932,e6613628330be3f22aa3aaaf88bc6d02578bf4cea3bf91af2ef870c0593d73dc,242.7184466019417476,2020/03/23 04:15:20,9725541,13776384722d405c29df83ce8b3a22078d68028384ca215aeaf23d55fa46b41f
maker,debt_auction,2020/03/22 21:34:16,9723767,64769894486e26887dd786311722ad8f441b618b6867d797515b29c18cfda77f,64,250.0000000000000000,79,2020/03/22 22:14:17,9723959,f976d5b6ba078ea475d312256653ee6078067343a959d01f20933dc8e58652d1,227.2727272727272727,2020/03/23 04:15:20,9725541,13776384722d405c29df83ce8b3a22078d68028384ca215aeaf23d55fa46b41f
maker,debt_auction,2020/03/22 21:34:57,9723772,e2dbe4b6e9955702eee8af5df0ce2b8b39ef56148f7bc2ea4cfe6a91b8f2ec7d,65,250.0000000000000000,137,2020/03/22 22:09:31,9723934,ccc0f3ac163b32df96a5877365a739c0dad87c0e75b66f67d5ebc6dfb509384f,242.7184466019417476,2020/03/23 04:15:20,9725541,2d819be0fddbb4a2cff6b91b37ab24878a7feaa8800ad2bd32fc0cefdabdc191
maker,debt_auction,2020/03/22 21:34:57,9723772,e2dbe4b6e9955702eee8af5df0ce2b8b39ef56148f7bc2ea4cfe6a91b8f2ec7d,65,250.0000000000000000,137,2020/03/22 22:14:17,9723959,9825135307293e48b3f5fe53523beba018cbeb6502962d41b7aa1bc5470bac19,227.2727272727272727,2020/03/23 04:15:20,9725541,2d819be0fddbb4a2cff6b91b37ab24878a7feaa8800ad2bd32fc0cefdabdc191
maker,debt_auction,2020/03/22 21:35:54,9723774,dedecc3d06cdd17d30e92ba5058f86c7d7573d88bae277534fade45a28b18d2d,66,250.0000000000000000,30,2020/03/22 22:10:33,9723939,88a3dcc6441d5c1779e08a609c04a2433fa1abe02d346794101c39ec567bf1fb,242.7184466019417476,2020/03/23 04:15:20,9725541,83b6e21ac8097149c1a8f211005fa13801116e60f0dd56d1e162b1c1cb2a591f
maker,debt_auction,2020/03/22 21:35:54,9723774,dedecc3d06cdd17d30e92ba5058f86c7d7573d88bae277534fade45a28b18d2d,66,250.0000000000000000,30,2020/03/22 22:14:17,9723959,9dbf215ea3dcf78acb9ebd583f112671811ff612f71acb49f5167f915433966d,227.2727272727272727,2020/03/23 04:15:20,9725541,83b6e21ac8097149c1a8f211005fa13801116e60f0dd56d1e162b1c1cb2a591f
maker,debt_auction,2020/03/22 21:41:28,9723803,26795853b743ab8a20d85af47a70b740918ee4dd9be10c794cd0da44195ae7e2,67,250.0000000000000000,27,2020/03/22 22:14:17,9723959,de1220133748574085a0c7711d0b8c75b2afe9e025d01d169fa0180f5b4b656b,227.2727272727272727,2020/03/23 04:15:20,9725541,f36bd7988435384e6f413d3c13f9198cc884cb65591d1bb47e1a6d0149e79648
maker,debt_auction,2020/03/22 21:41:38,9723804,5bb1fed2a8352cebb5d6857a6be7183a501f15b6eb98ac84476b78c6e06c46c5,68,250.0000000000000000,35,2020/03/22 22:14:17,9723959,92f020960bebb13ef578a98036dba05146387b25bc198928b9faf22c4d3e8c9a,227.2727272727272727,2020/03/23 04:15:20,9725541,d2600c843dd3d8e0a741008b40a3b9858d37f7303878e8c2dc7454f5dfa23d62
maker,debt_auction,2020/03/22 21:41:45,9723805,7ef4ef9e084c5df4ec35fec66301eb2e9dc9c97e020750c87635f3242c8f8c2d,69,250.0000000000000000,119,2020/03/22 22:14:17,9723959,e196486c5127e8d5d331d669e588ef173f621c59f303a62597e7020d61d4b16a,227.2727272727272727,2020/03/23 04:15:20,9725541,f4e443127fc73a85562354d6367e15162e650aa40d8210c55acb8a36ab490d5d
maker,debt_auction,2020/03/22 21:42:09,9723807,c13b67812ff3bdfdc1c546822263dc1404c8170886899588d4cf0bc395d0852b,70,250.0000000000000000,183,2020/03/22 22:14:17,9723959,d8917b044501b5c6b58bf9e3137f652e5bf6468ca022684cb76dda4dc2591b58,227.2727272727272727,2020/03/23 04:15:20,9725541,eb9352d5d9666bd343a8ee131f302593e63b75bf57a4917f8c883b544a63ff76
maker,debt_auction,2020/03/22 21:43:02,9723809,ee0003e611d4245ec0faa5c419bcdb83727aab1f9fd3072d9db71f0dfb46072b,71,250.0000000000000000,83,2020/03/22 22:14:17,9723959,5249200ce81d64614ed95e347689cf959c91959ec64eba6bf79e90cea33491bb,227.2727272727272727,2020/03/23 04:15:20,9725541,7983527e45eaac72d653c268b71e05930ba1dc759a131aa24e342db53be3beed
